,Series_reference,Data_value,Suppressed
638,BDCQ.SF1CC3CA,2412.505,
639,BDCQ.SF1CC3CA,2449.281,
640,BDCQ.SF1CC3CA,2429.15,
641,BDCQ.SF1CC3CA,2175.696,
642,BDCQ.SF1CC3CA,2428.645,
643,BDCQ.SF1CC3CA,2409.721,
644,BDCQ.SF1CC3CA,2345.636,
645,BDCQ.SF1CC3CA,2247.182,
646,BDCQ.SF1CC3CA,1963.658,
647,BDCQ.SF1CC3CA,2421.896,
648,BDCQ.SF1CC3CA,2480.628,
649,BDCQ.SF1CC3CA,2324.697,
650,BDCQ.SF1CC3CA,2672.617,
651,BDCQ.SF1CC3CA,2537.622,
652,BDCQ.SF1CC3CA,2818.49,
653,BDCQ.SF1CC3CA,2692.666,
654,BDCQ.SF1CC3CA,3061.314,
655,BDCQ.SF1CC3CA,3020.923,
656,BDCQ.SF1CC3CA,2854.365,
657,BDCQ.SF1CC3CA,2426.66,
658,BDCQ.SF1CC3CA,2509.954,
659,BDCQ.SF1CC3CA,2474.701,
660,BDCQ.SF1CC3CS,2211.8,
661,BDCQ.SF1CC3CS,2169.274,
662,BDCQ.SF1CC3CS,2155.664,
663,BDCQ.SF1CC3CS,2195.911,
664,BDCQ.SF1CC3CS,2199.158,
665,BDCQ.SF1CC3CS,2231.999,
666,BDCQ.SF1CC3CS,2319.603,
667,BDCQ.SF1CC3CS,2374.338,
668,BDCQ.SF1CC3CS,2357.317,
669,BDCQ.SF1CC3CS,2397.089,
670,BDCQ.SF1CC3CS,2395.226,
671,BDCQ.SF1CC3CS,2317.604,
672,BDCQ.SF1CC3CS,2365.451,
673,BDCQ.SF1CC3CS,2358.029,
674,BDCQ.SF1CC3CS,2317.606,
675,BDCQ.SF1CC3CS,2396.979,
676,BDCQ.SF1CC3CS,1908.021,
677,BDCQ.SF1CC3CS,2368.826,
678,BDCQ.SF1CC3CS,2454.14,
679,BDCQ.SF1CC3CS,2482.034,
680,BDCQ.SF1CC3CS,2594.149,
681,BDCQ.SF1CC3CS,2481.238,
682,BDCQ.SF1CC3CS,2787.755,
683,BDCQ.SF1CC3CS,2877.928,
684,BDCQ.SF1CC3CS,2971.566,
685,BDCQ.SF1CC3CS,2952.95,
686,BDCQ.SF1CC3CS,2821.196,
687,BDCQ.SF1CC3CS,2594.735,
688,BDCQ.SF1CC3CS,2438.69,
689,BDCQ.SF1CC3CS,2417.649,
690,BDCQ.SF1CC3CT,2194.884,
691,BDCQ.SF1CC3CT,2176.101,
692,BDCQ.SF1CC3CT,2164.166,
693,BDCQ.SF1CC3CT,2184.35,
694,BDCQ.SF1CC3CT,2202.2,
695,BDCQ.SF1CC3CT,2240.282,
696,BDCQ.SF1CC3CT,2316.024,
697,BDCQ.SF1CC3CT,2362.044,
698,BDCQ.SF1CC3CT,2373.983,
699,BDCQ.SF1CC3CT,2392.367,
700,BDCQ.SF1CC3CT,2377.945,
701,BDCQ.SF1CC3CT,2345.651,
702,BDCQ.SF1CC3CT,2350.545,
703,BDCQ.SF1CC3CT,2348.444,
704,BDCQ.SF1CC3CT,2342.655,
705,BDCQ.SF1CC3CT,,
706,BDCQ.SF1CC3CT,,
707,BDCQ.SF1CC3CT,,
708,BDCQ.SF1CC3CT,,
709,BDCQ.SF1CC3CT,,
710,BDCQ.SF1CC3CT,,
711,BDCQ.SF1CC3CT,,
712,BDCQ.SF1CC3CT,,
713,BDCQ.SF1CC3CT,,
714,BDCQ.SF1CC3CT,,
715,BDCQ.SF1CC3CT,,
716,BDCQ.SF1CC3CT,,
717,BDCQ.SF1CC3CT,,
718,BDCQ.SF1CC3CT,,
719,BDCQ.SF1CC3CT,,
720,BDCQ.SF1CC4CA,378.816,
721,BDCQ.SF1CC4CA,382.97,
722,BDCQ.SF1CC4CA,439.04,
723,BDCQ.SF1CC4CA,339.726,
724,BDCQ.SF1CC4CA,363.012,
725,BDCQ.SF1CC4CA,379.748,
726,BDCQ.SF1CC4CA,403.359,
727,BDCQ.SF1CC4CA,345.957,
728,BDCQ.SF1CC4CA,370.112,
729,BDCQ.SF1CC4CA,385.258,
730,BDCQ.SF1CC4CA,407.693,
731,BDCQ.SF1CC4CA,345.4,
732,BDCQ.SF1CC4CA,364.445,
733,BDCQ.SF1CC4CA,386.209,
734,BDCQ.SF1CC4CA,409.094,
735,BDCQ.SF1CC4CA,327.183,
736,BDCQ.SF1CC4CA,257.649,
737,BDCQ.SF1CC4CA,353.746,
738,BDCQ.SF1CC4CA,384.357,
739,BDCQ.SF1CC4CA,315.953,
740,BDCQ.SF1CC4CA,355.379,
741,BDCQ.SF1CC4CA,338.601,
742,BDCQ.SF1CC4CA,387.874,
743,BDCQ.SF1CC4CA,316.165,
744,BDCQ.SF1CC4CA,373.898,
745,BDCQ.SF1CC4CA,399.209,
746,BDCQ.SF1CC4CA,410.306,
747,BDCQ.SF1CC4CA,336.951,
748,BDCQ.SF1CC4CA,370.894,
749,BDCQ.SF1CC4CA,382.759,
750,BDCQ.SF1CC4CS,389.891,
751,BDCQ.SF1CC4CS,380.053,
752,BDCQ.SF1CC4CS,400.12,
753,BDCQ.SF1CC4CS,369.479,
754,BDCQ.SF1CC4CS,372.594,
755,BDCQ.SF1CC4CS,374.9,
756,BDCQ.SF1CC4CS,368.33,
757,BDCQ.SF1CC4CS,378.724,
758,BDCQ.SF1CC4CS,378.734,
759,BDCQ.SF1CC4CS,378.32,
760,BDCQ.SF1CC4CS,372.981,
761,BDCQ.SF1CC4CS,381.271,
762,BDCQ.SF1CC4CS,370.779,
763,BDCQ.SF1CC4CS,378.006,
764,BDCQ.SF1CC4CS,374.967,
765,BDCQ.SF1CC4CS,363.576,
766,BDCQ.SF1CC4CS,260.896,
767,BDCQ.SF1CC4CS,345.377,
768,BDCQ.SF1CC4CS,352.651,
769,BDCQ.SF1CC4CS,353.302,
770,BDCQ.SF1CC4CS,358.215,
771,BDCQ.SF1CC4CS,330.105,
772,BDCQ.SF1CC4CS,356.193,
773,BDCQ.SF1CC4CS,355.064,
774,BDCQ.SF1CC4CS,375.648,
775,BDCQ.SF1CC4CS,388.922,
776,BDCQ.SF1CC4CS,376.96,
777,BDCQ.SF1CC4CS,379.4,
778,BDCQ.SF1CC4CS,372.074,
779,BDCQ.SF1CC4CS,372.452,
780,BDCQ.SF1CC4CT,387.064,
781,BDCQ.SF1CC4CT,383.777,
782,BDCQ.SF1CC4CT,378.434,
783,BDCQ.SF1CC4CT,374.355,
784,BDCQ.SF1CC4CT,371.979,
785,BDCQ.SF1CC4CT,371.478,
786,BDCQ.SF1CC4CT,373.513,
787,BDCQ.SF1CC4CT,376.123,
788,BDCQ.SF1CC4CT,377.736,
789,BDCQ.SF1CC4CT,378.1,
790,BDCQ.SF1CC4CT,376.56,
791,BDCQ.SF1CC4CT,375.909,
792,BDCQ.SF1CC4CT,376.339,
793,BDCQ.SF1CC4CT,375.63,
794,BDCQ.SF1CC4CT,372.313,
795,BDCQ.SF1CC4CT,,
796,BDCQ.SF1CC4CT,,
797,BDCQ.SF1CC4CT,,
798,BDCQ.SF1CC4CT,,
799,BDCQ.SF1CC4CT,,
800,BDCQ.SF1CC4CT,,
801,BDCQ.SF1CC4CT,,
802,BDCQ.SF1CC4CT,,
803,BDCQ.SF1CC4CT,,
804,BDCQ.SF1CC4CT,,
805,BDCQ.SF1CC4CT,,
806,BDCQ.SF1CC4CT,,
807,BDCQ.SF1CC4CT,,
808,BDCQ.SF1CC4CT,,
809,BDCQ.SF1CC4CT,,
810,BDCQ.SF1CC5CA,3734.807,
811,BDCQ.SF1CC5CA,3957.477,
812,BDCQ.SF1CC5CA,4576.421,
813,BDCQ.SF1CC5CA,4505.752,
814,BDCQ.SF1CC5CA,4184.357,
815,BDCQ.SF1CC5CA,4205.956,
816,BDCQ.SF1CC5CA,5226.248,
817,BDCQ.SF1CC5CA,4827.727,
818,BDCQ.SF1CC5CA,4697.729,
819,BDCQ.SF1CC5CA,5088.738,
820,BDCQ.SF1CC5CA,5583.698,
821,BDCQ.SF1CC5CA,4657.027,
822,BDCQ.SF1CC5CA,4601.594,
823,BDCQ.SF1CC5CA,4587.091,
824,BDCQ.SF1CC5CA,5252.434,
825,BDCQ.SF1CC5CA,4501.587,
826,BDCQ.SF1CC5CA,3275.733,
827,BDCQ.SF1CC5CA,3978.747,
828,BDCQ.SF1CC5CA,4563.174,
829,BDCQ.SF1CC5CA,4245.935,
830,BDCQ.SF1CC5CA,4368.417,
831,BDCQ.SF1CC5CA,4246.492,
832,BDCQ.SF1CC5CA,5577.05,
833,BDCQ.SF1CC5CA,5466.055,
834,BDCQ.SF1CC5CA,2902.561,
835,BDCQ.SF1CC5CA,2805.714,
836,BDCQ.SF1CC5CA,3455.817,
837,BDCQ.SF1CC5CA,2802.736,
838,BDCQ.SF1CC5CA,2684.633,
839,BDCQ.SF1CC5CA,2553.597,
840,BDCQ.SF1CC5CS,3894.482,
841,BDCQ.SF1CC5CS,4085.967,
842,BDCQ.SF1CC5CS,4157.043,
843,BDCQ.SF1CC5CS,4624.588,
844,BDCQ.SF1CC5CS,4383.157,
845,BDCQ.SF1CC5CS,4344.271,
846,BDCQ.SF1CC5CS,4739.25,
847,BDCQ.SF1CC5CS,4945.853,
848,BDCQ.SF1CC5CS,4922.249,
849,BDCQ.SF1CC5CS,5276.682,
850,BDCQ.SF1CC5CS,5057.562,
851,BDCQ.SF1CC5CS,4762.784,
852,BDCQ.SF1CC5CS,4813.284,
853,BDCQ.SF1CC5CS,4773.012,
854,BDCQ.SF1CC5CS,4757.186,
855,BDCQ.SF1CC5CS,4605.616,
856,BDCQ.SF1CC5CS,3409.263,
857,BDCQ.SF1CC5CS,4160.868,
858,BDCQ.SF1CC5CS,4128.842,
859,BDCQ.SF1CC5CS,4348.317,
860,BDCQ.SF1CC5CS,4529.368,
861,BDCQ.SF1CC5CS,4453.844,
862,BDCQ.SF1CC5CS,5048.362,
863,BDCQ.SF1CC5CS,5596.961,
864,BDCQ.SF1CC5CS,3000.481,
865,BDCQ.SF1CC5CS,2952.995,
866,BDCQ.SF1CC5CS,3126.234,
867,BDCQ.SF1CC5CS,2866.757,
868,BDCQ.SF1CC5CS,2776.491,
869,BDCQ.SF1CC5CS,2689.189,
870,BDCQ.SF1CC5CT,3891.491,
871,BDCQ.SF1CC5CT,4039.069,
872,BDCQ.SF1CC5CT,4238.743,
873,BDCQ.SF1CC5CT,4405.209,
874,BDCQ.SF1CC5CT,4395.68,
875,BDCQ.SF1CC5CT,4416.3,
876,BDCQ.SF1CC5CT,4696.632,
877,BDCQ.SF1CC5CT,4898.12,
878,BDCQ.SF1CC5CT,5036.782,
879,BDCQ.SF1CC5CT,5170.251,
880,BDCQ.SF1CC5CT,5063.213,
881,BDCQ.SF1CC5CT,4825.71,
882,BDCQ.SF1CC5CT,4772.806,
883,BDCQ.SF1CC5CT,4793.234,
884,BDCQ.SF1CC5CT,4740.586,
885,BDCQ.SF1CC5CT,,
886,BDCQ.SF1CC5CT,,
887,BDCQ.SF1CC5CT,,
888,BDCQ.SF1CC5CT,,
889,BDCQ.SF1CC5CT,,
890,BDCQ.SF1CC5CT,,
891,BDCQ.SF1CC5CT,,
892,BDCQ.SF1CC5CT,,
893,BDCQ.SF1CC5CT,,
894,BDCQ.SF1CC5CT,,
895,BDCQ.SF1CC5CT,,
896,BDCQ.SF1CC5CT,,
897,BDCQ.SF1CC5CT,,
898,BDCQ.SF1CC5CT,,
899,BDCQ.SF1CC5CT,,
900,BDCQ.SF1CC6CA,896.253,
901,BDCQ.SF1CC6CA,916.132,
902,BDCQ.SF1CC6CA,926.353,
903,BDCQ.SF1CC6CA,834.766,
904,BDCQ.SF1CC6CA,880.209,
905,BDCQ.SF1CC6CA,933.792,
906,BDCQ.SF1CC6CA,953.3,
907,BDCQ.SF1CC6CA,818.395,
908,BDCQ.SF1CC6CA,895.345,
909,BDCQ.SF1CC6CA,956.138,
910,BDCQ.SF1CC6CA,923.495,
911,BDCQ.SF1CC6CA,874.952,
912,BDCQ.SF1CC6CA,944.955,
913,BDCQ.SF1CC6CA,955.735,
914,BDCQ.SF1CC6CA,944.601,
915,BDCQ.SF1CC6CA,860.444,
916,BDCQ.SF1CC6CA,723.382,
917,BDCQ.SF1CC6CA,1033.746,
918,BDCQ.SF1CC6CA,1024.605,
919,BDCQ.SF1CC6CA,961.839,
920,BDCQ.SF1CC6CA,1066.475,
921,BDCQ.SF1CC6CA,902.091,
922,BDCQ.SF1CC6CA,1175.036,
923,BDCQ.SF1CC6CA,1082.725,
924,BDCQ.SF1CC6CA,1178.75,
925,BDCQ.SF1CC6CA,1257.909,
926,BDCQ.SF1CC6CA,1175.332,
927,BDCQ.SF1CC6CA,1062.958,
928,BDCQ.SF1CC6CA,1152.64,
929,BDCQ.SF1CC6CA,1187.139,
930,BDCQ.SF1CC6CS,901.876,
931,BDCQ.SF1CC6CS,890.309,
932,BDCQ.SF1CC6CS,890.17,
933,BDCQ.SF1CC6CS,895.343,
934,BDCQ.SF1CC6CS,882.762,
935,BDCQ.SF1CC6CS,903.812,
936,BDCQ.SF1CC6CS,918.371,
937,BDCQ.SF1CC6CS,880.903,
938,BDCQ.SF1CC6CS,895.891,
939,BDCQ.SF1CC6CS,922.867,
940,BDCQ.SF1CC6CS,891.932,
941,BDCQ.SF1CC6CS,943.338,
942,BDCQ.SF1CC6CS,944.408,
943,BDCQ.SF1CC6CS,919.356,
944,BDCQ.SF1CC6CS,916.592,
945,BDCQ.SF1CC6CS,926.503,
946,BDCQ.SF1CC6CS,722.168,
947,BDCQ.SF1CC6CS,993.823,
948,BDCQ.SF1CC6CS,996.048,
949,BDCQ.SF1CC6CS,1035.652,
950,BDCQ.SF1CC6CS,1063.221,
951,BDCQ.SF1CC6CS,867.172,
952,BDCQ.SF1CC6CS,1143.925,
953,BDCQ.SF1CC6CS,1164.963,
954,BDCQ.SF1CC6CS,1174.742,
955,BDCQ.SF1CC6CS,1209.725,
956,BDCQ.SF1CC6CS,1143.779,
957,BDCQ.SF1CC6CS,1144.086,
958,BDCQ.SF1CC6CS,1149.018,
959,BDCQ.SF1CC6CS,1141.023,
960,BDCQ.SF1CC6CT,886.328,
961,BDCQ.SF1CC6CT,896.458,
962,BDCQ.SF1CC6CT,891.414,
963,BDCQ.SF1CC6CT,889.876,
964,BDCQ.SF1CC6CT,889.481,
965,BDCQ.SF1CC6CT,904.209,
966,BDCQ.SF1CC6CT,907.355,
967,BDCQ.SF1CC6CT,891.546,
968,BDCQ.SF1CC6CT,896.838,
969,BDCQ.SF1CC6CT,912.294,
970,BDCQ.SF1CC6CT,921.224,
971,BDCQ.SF1CC6CT,936.675,
972,BDCQ.SF1CC6CT,941.417,
973,BDCQ.SF1CC6CT,923.617,
974,BDCQ.SF1CC6CT,915.963,
975,BDCQ.SF1CC6CT,,
976,BDCQ.SF1CC6CT,,
977,BDCQ.SF1CC6CT,,
978,BDCQ.SF1CC6CT,,
979,BDCQ.SF1CC6CT,,
980,BDCQ.SF1CC6CT,,
981,BDCQ.SF1CC6CT,,
982,BDCQ.SF1CC6CT,,
983,BDCQ.SF1CC6CT,,
984,BDCQ.SF1CC6CT,,
985,BDCQ.SF1CC6CT,,
986,BDCQ.SF1CC6CT,,
987,BDCQ.SF1CC6CT,,
988,BDCQ.SF1CC6CT,,
989,BDCQ.SF1CC6CT,,
990,BDCQ.SF1CC7CA,2432.778,
991,BDCQ.SF1CC7CA,2498.432,
992,BDCQ.SF1CC7CA,2499.28,
993,BDCQ.SF1CC7CA,2362.348,
994,BDCQ.SF1CC7CA,2677.296,
995,BDCQ.SF1CC7CA,2745.004,
996,BDCQ.SF1CC7CA,2640.204,
997,BDCQ.SF1CC7CA,2520.431,
998,BDCQ.SF1CC7CA,2831.651,
999,BDCQ.SF1CC7CA,2928.06,
1000,BDCQ.SF1CC7CA,2860.894,
1001,BDCQ.SF1CC7CA,2642.363,
1002,BDCQ.SF1CC7CA,2871.895,
1003,BDCQ.SF1CC7CA,3041.137,
1004,BDCQ.SF1CC7CA,2916.519,
1005,BDCQ.SF1CC7CA,2599.168,
1006,BDCQ.SF1CC7CA,2260.46,
1007,BDCQ.SF1CC7CA,3070.947,
1008,BDCQ.SF1CC7CA,2999.024,
1009,BDCQ.SF1CC7CA,2754.132,
1010,BDCQ.SF1CC7CA,3230.641,
1011,BDCQ.SF1CC7CA,2879.037,
1012,BDCQ.SF1CC7CA,3714.878,
1013,BDCQ.SF1CC7CA,3424.98,
1014,BDCQ.SF1CC7CA,3859.858,
1015,BDCQ.SF1CC7CA,3936.53,
1016,BDCQ.SF1CC7CA,3746.889,
1017,BDCQ.SF1CC7CA,3336.398,
1018,BDCQ.SF1CC7CA,3743.199,
1019,BDCQ.SF1CC7CA,3780.713,
1020,BDCQ.SF1CC7CS,2391.851,
1021,BDCQ.SF1CC7CS,2402.473,
1022,BDCQ.SF1CC7CS,2468.835,
1023,BDCQ.SF1CC7CS,2543.25,
1024,BDCQ.SF1CC7CS,2631.065,
1025,BDCQ.SF1CC7CS,2632.865,
1026,BDCQ.SF1CC7CS,2606.227,
1027,BDCQ.SF1CC7CS,2724.928,
1028,BDCQ.SF1CC7CS,2782.753,
1029,BDCQ.SF1CC7CS,2799.744,
1030,BDCQ.SF1CC7CS,2822.387,
1031,BDCQ.SF1CC7CS,2866.685,
1032,BDCQ.SF1CC7CS,2823.935,
1033,BDCQ.SF1CC7CS,2902.069,
1034,BDCQ.SF1CC7CS,2871.125,
1035,BDCQ.SF1CC7CS,2830.712,
1036,BDCQ.SF1CC7CS,2223.063,
1037,BDCQ.SF1CC7CS,2927.334,
1038,BDCQ.SF1CC7CS,2946.945,
1039,BDCQ.SF1CC7CS,3008.583,
1040,BDCQ.SF1CC7CS,3174.033,
1041,BDCQ.SF1CC7CS,2745.348,
1042,BDCQ.SF1CC7CS,3646.07,
1043,BDCQ.SF1CC7CS,3748.191,
1044,BDCQ.SF1CC7CS,3786.237,
1045,BDCQ.SF1CC7CS,3757.786,
1046,BDCQ.SF1CC7CS,3676.578,
1047,BDCQ.SF1CC7CS,3652.734,
1048,BDCQ.SF1CC7CS,3666.761,
1049,BDCQ.SF1CC7CS,3613.045,
1050,BDCQ.SF1CC7CT,2385.665,
1051,BDCQ.SF1CC7CT,2410.86,
1052,BDCQ.SF1CC7CT,2464.941,
1053,BDCQ.SF1CC7CT,2550.942,
1054,BDCQ.SF1CC7CT,2617.778,
1055,BDCQ.SF1CC7CT,2631.37,
1056,BDCQ.SF1CC7CT,2647.533,
1057,BDCQ.SF1CC7CT,2715.352,
1058,BDCQ.SF1CC7CT,2779.052,
1059,BDCQ.SF1CC7CT,2801.982,
1060,BDCQ.SF1CC7CT,2830.638,
1061,BDCQ.SF1CC7CT,2847.059,
1062,BDCQ.SF1CC7CT,2862.991,
1063,BDCQ.SF1CC7CT,2881.494,
1064,BDCQ.SF1CC7CT,2871.204,
1065,BDCQ.SF1CC7CT,,
1066,BDCQ.SF1CC7CT,,
1067,BDCQ.SF1CC7CT,,
1068,BDCQ.SF1CC7CT,,
1069,BDCQ.SF1CC7CT,,
1070,BDCQ.SF1CC7CT,,
1071,BDCQ.SF1CC7CT,,
1072,BDCQ.SF1CC7CT,,
1073,BDCQ.SF1CC7CT,,
1074,BDCQ.SF1CC7CT,,
1075,BDCQ.SF1CC7CT,,
1076,BDCQ.SF1CC7CT,,
1077,BDCQ.SF1CC7CT,,
1078,BDCQ.SF1CC7CT,,
1079,BDCQ.SF1CC7CT,,
1080,BDCQ.SF1CC8CA,2816.89,
1081,BDCQ.SF1CC8CA,2921.187,
1082,BDCQ.SF1CC8CA,2860.234,
1083,BDCQ.SF1CC8CA,2585.31,
1084,BDCQ.SF1CC8CA,2946.76,
1085,BDCQ.SF1CC8CA,3150.819,
1086,BDCQ.SF1CC8CA,3004.505,
1087,BDCQ.SF1CC8CA,2827.124,
1088,BDCQ.SF1CC8CA,3236.153,
1089,BDCQ.SF1CC8CA,3337.87,
1090,BDCQ.SF1CC8CA,3294.508,
1091,BDCQ.SF1CC8CA,2939.344,
1092,BDCQ.SF1CC8CA,3121.496,
1093,BDCQ.SF1CC8CA,3426.489,
1094,BDCQ.SF1CC8CA,3480.549,
1095,BDCQ.SF1CC8CA,3038.73,
1096,BDCQ.SF1CC8CA,2769.015,
1097,BDCQ.SF1CC8CA,3319.364,
1098,BDCQ.SF1CC8CA,3484.699,
1099,BDCQ.SF1CC8CA,3355.684,
1100,BDCQ.SF1CC8CA,3585.208,
1101,BDCQ.SF1CC8CA,3461.281,
1102,BDCQ.SF1CC8CA,3952.251,
1103,BDCQ.SF1CC8CA,3440.497,
1104,BDCQ.SF1CC8CA,3892.963,
1105,BDCQ.SF1CC8CA,4250.689,
1106,BDCQ.SF1CC8CA,4125.149,
1107,BDCQ.SF1CC8CA,3859.107,
1108,BDCQ.SF1CC8CA,4284.491,
1109,BDCQ.SF1CC8CA,4385.367,
1110,BDCQ.SF1CC8CS,2793.931,
1111,BDCQ.SF1CC8CS,2779.205,
1112,BDCQ.SF1CC8CS,2788.146,
1113,BDCQ.SF1CC8CS,2824.663,
1114,BDCQ.SF1CC8CS,2926.893,
1115,BDCQ.SF1CC8CS,2995.616,
1116,BDCQ.SF1CC8CS,2927.649,
1117,BDCQ.SF1CC8CS,3083.566,
1118,BDCQ.SF1CC8CS,3224.042,
1119,BDCQ.SF1CC8CS,3172.997,
1120,BDCQ.SF1CC8CS,3204.07,
1121,BDCQ.SF1CC8CS,3203.78,
1122,BDCQ.SF1CC8CS,3117.43,
1123,BDCQ.SF1CC8CS,3256.849,
1124,BDCQ.SF1CC8CS,3381.378,
1125,BDCQ.SF1CC8CS,3307.488,
1126,BDCQ.SF1CC8CS,2771.593,
1127,BDCQ.SF1CC8CS,3154.85,
1128,BDCQ.SF1CC8CS,3382.421,
1129,BDCQ.SF1CC8CS,3653.06,
1130,BDCQ.SF1CC8CS,3587.43,
1131,BDCQ.SF1CC8CS,3289.054,
1132,BDCQ.SF1CC8CS,3843.043,
1133,BDCQ.SF1CC8CS,3740.712,
1134,BDCQ.SF1CC8CS,3891.695,
1135,BDCQ.SF1CC8CS,4040.238,
1136,BDCQ.SF1CC8CS,4016.407,
1137,BDCQ.SF1CC8CS,4196.866,
1138,BDCQ.SF1CC8CS,4274.711,
1139,BDCQ.SF1CC8CS,4169.55,
1140,BDCQ.SF1CC8CT,2792.143,
1141,BDCQ.SF1CC8CT,2782.072,
1142,BDCQ.SF1CC8CT,2785.632,
1143,BDCQ.SF1CC8CT,2834.748,
1144,BDCQ.SF1CC8CT,2924.493,
1145,BDCQ.SF1CC8CT,2972.326,
1146,BDCQ.SF1CC8CT,2992.196,
1147,BDCQ.SF1CC8CT,3089.684,
1148,BDCQ.SF1CC8CT,3188.33,
1149,BDCQ.SF1CC8CT,3201.422,
1150,BDCQ.SF1CC8CT,3199.754,
1151,BDCQ.SF1CC8CT,3176.867,
1152,BDCQ.SF1CC8CT,3157.997,
1153,BDCQ.SF1CC8CT,3252.654,
1154,BDCQ.SF1CC8CT,3345.239,
1155,BDCQ.SF1CC8CT,,
1156,BDCQ.SF1CC8CT,,
1157,BDCQ.SF1CC8CT,,
1158,BDCQ.SF1CC8CT,,
1159,BDCQ.SF1CC8CT,,
1160,BDCQ.SF1CC8CT,,
1161,BDCQ.SF1CC8CT,,
1162,BDCQ.SF1CC8CT,,
1163,BDCQ.SF1CC8CT,,
1164,BDCQ.SF1CC8CT,,
1165,BDCQ.SF1CC8CT,,
1166,BDCQ.SF1CC8CT,,
1167,BDCQ.SF1CC8CT,,
1168,BDCQ.SF1CC8CT,,
1169,BDCQ.SF1CC8CT,,
1170,BDCQ.SF1CC9CA,475.38,
1171,BDCQ.SF1CC9CA,510.192,
1172,BDCQ.SF1CC9CA,553.505,
1173,BDCQ.SF1CC9CA,463.208,
1174,BDCQ.SF1CC9CA,456.87,
1175,BDCQ.SF1CC9CA,480.246,
1176,BDCQ.SF1CC9CA,527.893,
1177,BDCQ.SF1CC9CA,465.71,
1178,BDCQ.SF1CC9CA,487.025,
1179,BDCQ.SF1CC9CA,493.295,
1180,BDCQ.SF1CC9CA,573.572,
1181,BDCQ.SF1CC9CA,489.24,
1182,BDCQ.SF1CC9CA,506.529,
1183,BDCQ.SF1CC9CA,574.399,
1184,BDCQ.SF1CC9CA,599.842,
1185,BDCQ.SF1CC9CA,507.358,
1186,BDCQ.SF1CC9CA,422.222,
1187,BDCQ.SF1CC9CA,656.503,
1188,BDCQ.SF1CC9CA,632.455,
1189,BDCQ.SF1CC9CA,567.372,
1190,BDCQ.SF1CC9CA,627.305,
1191,BDCQ.SF1CC9CA,586.311,
1192,BDCQ.SF1CC9CA,708.207,
1193,BDCQ.SF1CC9CA,649.739,
1194,BDCQ.SF1CC9CA,667.929,
1195,BDCQ.SF1CC9CA,722.829,
1196,BDCQ.SF1CC9CA,798.179,
1197,BDCQ.SF1CC9CA,716.159,
1198,BDCQ.SF1CC9CA,706.796,
1199,BDCQ.SF1CC9CA,746.323,
1200,BDCQ.SF1CC9CS,492.471,
1201,BDCQ.SF1CC9CS,501.985,
1202,BDCQ.SF1CC9CS,509.505,
1203,BDCQ.SF1CC9CS,496.727,
1204,BDCQ.SF1CC9CS,473.403,
1205,BDCQ.SF1CC9CS,473.1,
1206,BDCQ.SF1CC9CS,485.616,
1207,BDCQ.SF1CC9CS,498.711,
1208,BDCQ.SF1CC9CS,505.266,
1209,BDCQ.SF1CC9CS,486.248,
1210,BDCQ.SF1CC9CS,527.491,
1211,BDCQ.SF1CC9CS,523.125,
1212,BDCQ.SF1CC9CS,525.856,
1213,BDCQ.SF1CC9CS,566.73,
1214,BDCQ.SF1CC9CS,551.868,
1215,BDCQ.SF1CC9CS,541.157,
1216,BDCQ.SF1CC9CS,438.748,
1217,BDCQ.SF1CC9CS,648.19,
1218,BDCQ.SF1CC9CS,582.287,
1219,BDCQ.SF1CC9CS,604.047,
1220,BDCQ.SF1CC9CS,651.717,
1221,BDCQ.SF1CC9CS,579.38,
1222,BDCQ.SF1CC9CS,652.813,
1223,BDCQ.SF1CC9CS,690.336,
1224,BDCQ.SF1CC9CS,694.002,
1225,BDCQ.SF1CC9CS,714.224,
1226,BDCQ.SF1CC9CS,737.062,
1227,BDCQ.SF1CC9CS,759.68,
1228,BDCQ.SF1CC9CS,733.693,
1229,BDCQ.SF1CC9CS,738.143,
1230,BDCQ.SF1CC9CT,486.094,
1231,BDCQ.SF1CC9CT,505.032,
1232,BDCQ.SF1CC9CT,507.445,
1233,BDCQ.SF1CC9CT,494.978,
1234,BDCQ.SF1CC9CT,476.617,
1235,BDCQ.SF1CC9CT,473.25,
1236,BDCQ.SF1CC9CT,485.24,
1237,BDCQ.SF1CC9CT,498.59,
1238,BDCQ.SF1CC9CT,501.55,
1239,BDCQ.SF1CC9CT,507.912,
1240,BDCQ.SF1CC9CT,519.831,
1241,BDCQ.SF1CC9CT,523.719,
1242,BDCQ.SF1CC9CT,535.029,
1243,BDCQ.SF1CC9CT,555.44,
1244,BDCQ.SF1CC9CT,554.143,
1245,BDCQ.SF1CC9CT,,
1246,BDCQ.SF1CC9CT,,
1247,BDCQ.SF1CC9CT,,
1248,BDCQ.SF1CC9CT,,
1249,BDCQ.SF1CC9CT,,
1250,BDCQ.SF1CC9CT,,
1251,BDCQ.SF1CC9CT,,
1252,BDCQ.SF1CC9CT,,
1253,BDCQ.SF1CC9CT,,
1254,BDCQ.SF1CC9CT,,
1255,BDCQ.SF1CC9CT,,
1256,BDCQ.SF1CC9CT,,
1257,BDCQ.SF1CC9CT,,
1258,BDCQ.SF1CC9CT,,
1259,BDCQ.SF1CC9CT,,
1260,BDCQ.SF1CCCA,24193.497,
